"","idno","formid","form_model","title","nation","year_start","year_end","repositoryid","created","changed","varcount","total_views","authoring_entity","total_downloads","rank","type","id","url","link_da","thumbnail","iso3c","status","source","study_type","meta_data_field","year"
"63","MLT_2020_ES-COVID19-R1_v01_M",5,"remote","Enterprise Survey Follow-up on COVID-19 2020, Round 1","Malta",2020,2020,"central","2022-05-11T14:20:33+00:00","2022-05-11T14:20:33+00:00",85,121,"World Bank Group",12,1,"survey",10291,"https://catalog.ihsn.org/catalog/10291",NA,NA,"MLT","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2020"
"64","MUS_2020_HFPS_v01_M",5,"remote","High-Frequency Phone Survey on COVID-19, Wave 1-3","Mauritius",2020,2020,"central","2021-03-22T20:04:15+00:00","2021-03-22T20:04:15+00:00",406,991,"Statistics Mauritius, The World Bank",0,1,"survey",9577,"https://catalog.ihsn.org/catalog/9577",NA,NA,"MUS","Completed","https://catalog.ihsn.org/catalog","Other Household Survey [hh/oth]","Study Type","2020"
"65","MNG_2020_ES-COVID19-R1_v01_M",5,"remote","Enterprise Survey Follow-up on COVID-19 2020, Round 1","Mongolia",2020,2020,"central","2022-05-11T14:32:15+00:00","2022-05-11T14:32:15+00:00",85,114,"World Bank Group",12,1,"survey",10293,"https://catalog.ihsn.org/catalog/10293",NA,NA,"MNG","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2020"
"66","MAR_2020_ES-COVID19-R1_v01_M",5,"remote","Enterprise Survey Follow-up on COVID-19 2020, Round 1","Morocco",2020,2020,"central","2022-05-11T14:12:21+00:00","2022-05-11T14:12:21+00:00",85,157,"World Bank Group",12,1,"survey",10288,"https://catalog.ihsn.org/catalog/10288",NA,NA,"MAR","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2020"
"67","MOZ_2020_ES-COVID19-R1_v01_M",5,"remote","Enterprise Survey Follow-up on COVID-19 2020, Round 1","Mozambique",2020,2021,"central","2022-05-11T14:32:20+00:00","2022-05-11T14:32:20+00:00",92,119,"World Bank Group",9,1,"survey",10295,"https://catalog.ihsn.org/catalog/10295",NA,NA,"MOZ","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2020/21"
"68","NGA_2020_NLPS_v12_M",5,"remote","COVID-19 National Longitudinal Phone Survey 2020-2021, Phase 1","Nigeria",2020,2021,"central","2021-01-16T02:17:52+00:00","2022-05-31T16:59:38+00:00",2945,4822,"National Bureau of Statistics (NBS)",435,1,"survey",8517,"https://catalog.ihsn.org/catalog/8517",NA,NA,"NGA","Completed","https://catalog.ihsn.org/catalog","Other Household Survey [hh/oth]","Study Type","2020/21"
"69","SOM_2020_MS-COVID19-R1_v01_M",5,"remote","Micro-Enterprise Survey Follow-up on COVID-19 2020, Round 1","Somalia",2020,2020,"central","2022-01-03T15:26:45+00:00","2022-01-03T18:30:07+00:00",77,93,"World Bank Group",9,1,"survey",9907,"https://catalog.ihsn.org/catalog/9907",NA,NA,"SOM","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2020"
"70","SOM_2020_ES-COVID19-R1_v01_M",5,"remote","Enterprise Survey Follow-up on COVID-19 2020, Round 1","Somalia",2020,2020,"central","2022-01-03T15:26:41+00:00","2022-01-03T18:26:45+00:00",104,83,"World Bank Group",7,1,"survey",9904,"https://catalog.ihsn.org/catalog/9904",NA,NA,"SOM","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2020"
"71","THA_2020_RNA-R1_v01_M",5,"remote","Multi-sector Rapid Needs Assessment and Post-Distribution Monitoring of Cash-Based Intervention May 2020, Round 1","Thailand",2020,2020,"central","2022-06-01T13:05:59+00:00","2022-06-01T13:05:59+00:00",259,60,"UN Refugee Agency (UNHCR)",12,1,"survey",10322,"https://catalog.ihsn.org/catalog/10322",NA,NA,"THA","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2020"
"72","VNM_2020_HFPS-R1_v01_M",5,"remote","COVID-19 High Frequency Phone Survey of Households 2020, Round 1","Vietnam",2020,2020,"central","2021-01-16T02:18:59+00:00","2021-01-16T02:18:59+00:00",270,1030,"World Bank",28,1,"survey",8563,"https://catalog.ihsn.org/catalog/8563",NA,NA,"VNM","Completed","https://catalog.ihsn.org/catalog","Socio-Economic/Monitoring Survey [hh/sems]","Study Type","2020"
"73","ZMB_2020_HMPS_v01_M",5,"remote","COVID-19 Household Monitoring Phone Survey 2020, Round 1","Zambia",2020,2020,"central","2021-10-14T18:45:35+00:00","2021-10-14T18:45:35+00:00",445,768,"Poverty and Equity Global Practice",13,1,"survey",9866,"https://catalog.ihsn.org/catalog/9866",NA,NA,"ZMB","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2020"
"74","ZMB_2020_ES-COVID19-R1_v01_M",5,"remote","Enterprise Survey Follow-up on COVID-19 2020, Round 1","Zambia",2020,2020,"central","2022-01-03T15:27:42+00:00","2022-01-03T16:33:02+00:00",94,95,"World Bank Group",6,1,"survey",9939,"https://catalog.ihsn.org/catalog/9939",NA,NA,"ZMB","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2020"
"75","ZWE_2020_ES-COVID19-R1_v01_M",5,"remote","Enterprise Survey Follow-up on COVID-19 2020, Round 1","Zimbabwe",2020,2020,"central","2022-01-03T15:27:46+00:00","2022-01-03T15:27:46+00:00",100,97,"World Bank Group",5,1,"survey",9942,"https://catalog.ihsn.org/catalog/9942",NA,NA,"ZWE","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2020"
"76","ZAF_2019_QLFS-Q1_v01_M",5,"remote","Quarterly Labour Force Survey 2019, Quarter 1","South Africa",2019,2019,"central","2019-12-05T22:46:04+00:00","2019-12-05T22:46:04+00:00",161,2886,"Statistics South Africa",332,1,"survey",8502,"https://catalog.ihsn.org/catalog/8502",NA,NA,"ZAF","Completed","https://catalog.ihsn.org/catalog","Labor Force Survey [hh/lfs]","Study Type","2019"
"77","ECU_2019-2020_SLO-E1_v01_M",5,"remote","Showing Life Opportunities 2019-2020, Data from Experiment 1: Municipality of Quito and Educational Zone 2","Ecuador",2019,2021,"central","2021-01-19T01:49:59+00:00","2021-01-19T01:49:59+00:00",1499,1705,"David McKenzie, Igor Asanov, Francisco Flores, Thomas Astebro, Mona Mensmann, Bruno Crepon, Guido Buenstorf, Mathis Schulte",20,1,"survey",9343,"https://catalog.ihsn.org/catalog/9343",NA,NA,"ECU","Completed","https://catalog.ihsn.org/catalog","Sample survey data [ssd]","Data Kind","2019-2021"
"78","ZAF_2017_EGRSII-W1_v01_M",5,"remote","Early Grade Reading Study II 2017, Wave 1","South Africa",2017,2017,"central","2021-03-22T20:04:26+00:00","2021-03-22T20:04:26+00:00",336,717,"Stephen Taylor, Brahm Fleisch",0,1,"survey",9582,"https://catalog.ihsn.org/catalog/9582",NA,NA,"ZAF","Completed","https://catalog.ihsn.org/catalog","Other Household Survey [hh/oth]","Study Type","2017"
"79","SSD_2015_HFS-W1_v02_M",5,"remote","High Frequency Survey 2015, Wave 1","South Sudan",2015,2015,"central","2017-06-26T13:42:30+00:00","2017-06-26T13:42:30+00:00",502,3314,"Utz J. Pape",429,1,"survey",6969,"https://catalog.ihsn.org/catalog/6969",NA,NA,"SSD","Completed","https://catalog.ihsn.org/catalog","Other Household Survey [hh/oth]","Study Type","2015"
"80","IDN_2014_IMK-Q1_v01-ID_M",5,"remote","Micro and Small Industry Survey 2014, Quarter 1","Indonesia",2014,2014,"central","2021-01-16T02:19:44+00:00","2021-01-16T02:19:44+00:00",137,298,"Sub Direktorat Statistik Industri Kecil dan Rumah Tangga",0,1,"survey",8611,"https://catalog.ihsn.org/catalog/8611",NA,NA,"IDN","Completed","https://catalog.ihsn.org/catalog","Enterprise Survey [en/oth]","Study Type","2014"
"81","NGA_2014_GES-R1_v01_M",5,"remote","Growth Enhancement Survey 2014, Round 1","Nigeria",2014,2014,"central","2019-12-05T22:34:28+00:00","2019-12-05T22:34:28+00:00",112,388,"Abimbola O. Adepoju",17,1,"survey",8395,"https://catalog.ihsn.org/catalog/8395",NA,NA,"NGA","Completed","https://catalog.ihsn.org/catalog","Other Household Survey [hh/oth]","Study Type","2014"
"82","AZE_2013_STEP-EMP_v01_M",5,"remote","STEP Skills Measurement Employer Survey 2013-2014 (Wave 1)","Azerbaijan",2013,2014,"step","2016-05-03T21:02:26+00:00","2019-03-29T22:25:48+00:00",471,4750,"World Bank",941,1,"survey",6534,"https://catalog.ihsn.org/catalog/6534",NA,NA,"AZE","Completed","https://catalog.ihsn.org/catalog","Sample survey data [ssd]","Data Kind","2013/14"
"83","ZWE_2013_CBR_v01_M",6,"data_na","Central Business Register Inquiry 2013, Round 1","Zimbabwe",2013,2014,"central","2021-10-14T18:45:41+00:00","2021-10-14T18:45:41+00:00",0,165,"Zimbabwe National Statistics Agency",59,1,"survey",9870,"https://catalog.ihsn.org/catalog/9870",NA,NA,"ZWE","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2013/14"
"84","IDN_2013_SPKT-Q1_v01-ID_M",5,"remote","Quarterly Construction Survey 2013, Quarter 1","Indonesia",2012,2013,"central","2021-01-16T02:20:15+00:00","2021-01-16T02:20:15+00:00",102,267,"Sub Direktorat Statistik Konstruksi",0,1,"survey",8637,"https://catalog.ihsn.org/catalog/8637",NA,NA,"IDN","Completed","https://catalog.ihsn.org/catalog","Enterprise Survey [en/oth]","Study Type","2012/13"
"85","PAK_2014_PSLM_v01_M",5,"remote","Social and Living Standards Measurement Survey 2014-2015, Round 10","Pakistan",2014,2015,"central","2021-01-16T00:57:56+00:00","2021-01-16T00:57:56+00:00",326,550,"Pakistan Bureau of Statistics",32,1,"survey",8508,"https://catalog.ihsn.org/catalog/8508",NA,NA,"PAK","Completed","https://catalog.ihsn.org/catalog","Integrated Survey (non-LSMS) [hh/is]","Study Type","2014/15"
"86","IND_2012_ASI_v01_M",6,"data_na","Annual Survey of Industries 2011-12","India",2012,2013,"central","2017-06-26T13:47:22+00:00","2017-06-26T13:47:22+00:00",128,9358,"Central Statistics Office (Industrial Statistics Wing)",1992,1,"survey",7052,"https://catalog.ihsn.org/catalog/7052",NA,NA,"IND","Completed","https://catalog.ihsn.org/catalog","Enterprise Survey [en/oth]","Study Type","2012/13"
"87","KSV_2019_MICS_v01_M",5,"remote","Multiple Indicator Cluster Survey 2019-2020 (under UNSC res. 1244), Round 6","Kosovo",2019,2019,"central","2022-02-08T19:41:32+00:00","2022-02-08T19:41:33+00:00",1770,1804,"Bureau of Statistics",0,1,"survey",10026,"https://catalog.ihsn.org/catalog/10026",NA,NA,"XKX","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2019"
"88","MLI_2012_DHS_v01_M_v02_A_IPUMS",5,"remote","Demographic and Health Survey 2012-13 - IPUMS Subset","Mali",2012,2013,"afr","2018-09-19T20:04:38+00:00","2018-09-19T20:04:38+00:00",6357,10997,"Cellule de Planification et de Statistiques (CPS/SSDSPF), Institut National de la Statistique (INSTAT), Centre d’Études et d’Information Statistiques (INFO-STAT) [Mali] and ICF International., Minnesota Population Center",0,1,"survey",7537,"https://catalog.ihsn.org/catalog/7537",NA,NA,"MLI","Completed","https://catalog.ihsn.org/catalog","Demographic and Health Survey [hh/dhs]","Study Type","2012/13"
"89","PAK_2012_DHS_v01_M_v02_A_IPUMS",5,"remote","Demographic and Health Survey 2012-13 - IPUMS Subset","Pakistan",2012,2013,"sar","2018-09-19T20:09:34+00:00","2018-09-19T20:09:34+00:00",3614,5181,"National Institute of Population Studies (NIPS) [Pakistan], and ICF International., Minnesota Population Center",0,1,"survey",7613,"https://catalog.ihsn.org/catalog/7613",NA,NA,"PAK","Completed","https://catalog.ihsn.org/catalog","Demographic and Health Survey [hh/dhs]","Study Type","2012/13"
"90","THA_2016_MICS_v01_M",5,"remote","Multiple Indicator Cluster Survey 2016 (14 Provinces), Round 5","Thailand",2016,2016,"central","2022-02-08T19:33:46+00:00","2022-02-08T19:33:47+00:00",1416,1481,"Bureau of Statistics",0,1,"survey",10011,"https://catalog.ihsn.org/catalog/10011",NA,NA,"THA","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2016"
"91","IND_2014_ASI_v01_M",6,"data_na","Annual Survey of Industries 2013-14","India",2014,2015,"central","2017-06-26T13:47:23+00:00","2017-06-26T13:47:23+00:00",128,9718,"Central Statistics Office (Industrial Statistics Wing)",1623,1,"survey",7055,"https://catalog.ihsn.org/catalog/7055",NA,NA,"IND","Completed","https://catalog.ihsn.org/catalog","Enterprise Survey [en/oth]","Study Type","2014/15"
"92","COD_2013_DHS_v01_M_v02_A_IPUMS",5,"remote","Demographic and Health Survey 2013-14 - IPUMS Subset","Central African Republic",2013,2014,"afr","2018-09-19T20:03:41+00:00","2018-09-19T20:03:41+00:00",6264,7395,"Ministère du Plan et Suivi de la Mise en œuvre de la Révolution de la Modernité (MPSMRM), Ministère de la Santé Publique (MSP) [Democratic Republic of the Congo] et ICF International., Minnesota Population Center",0,1,"survey",7520,"https://catalog.ihsn.org/catalog/7520",NA,NA,"CAF","Completed","https://catalog.ihsn.org/catalog","Demographic and Health Survey [hh/dhs]","Study Type","2013/14"
"93","PAK_2013_LFS_v01_M",6,"data_na","Labour Force Survey 2013-14","Pakistan",2013,2014,"central","2023-05-31T15:29:25+00:00","2023-05-31T15:29:25+00:00",0,0,"Pakistan Bureau of Statistics",0,1,"survey",11329,"https://catalog.ihsn.org/catalog/11329",NA,NA,"PAK","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2013/14"
"94","WLD_2013_LTIMS_v01_M",5,"remote","Long-Term Impacts of Migration Survey 2013-14","World",2013,2014,"global","2018-09-19T20:00:01+00:00","2018-09-19T20:00:01+00:00",1144,12010,"David McKenzie",264,1,"survey",7433,"https://catalog.ihsn.org/catalog/7433",NA,NA,NA,"Completed","https://catalog.ihsn.org/catalog","Other Household Survey","Study Type","2013/14"
"95","ZMB_2013_DHS_v01_M_v02_A_IPUMS",5,"remote","Demographic and Health Survey 2013-14 - IPUMS Subset","Zambia",2013,2014,"afr","2018-09-19T20:08:35+00:00","2018-09-19T20:08:35+00:00",6220,9958,"Central Statistical Office, Ministry of Health [Zambia], and ICF International., Minnesota Population Center",0,1,"survey",7596,"https://catalog.ihsn.org/catalog/7596",NA,NA,"ZMB","Completed","https://catalog.ihsn.org/catalog","Demographic and Health Survey [hh/dhs]","Study Type","2013/14"
"96","BFA_2014-2015_MPD_v01_M",6,"data_na","Municipal Performance Data from 140 Municipalities in Burkina Faso for the Years 2014 and 2015","Burkina Faso",2014,2015,"central","2023-05-31T15:21:50+00:00","2023-05-31T15:21:51+00:00",27,0,"Malte Lierl, Marcus Holmlund",0,1,"survey",11326,"https://catalog.ihsn.org/catalog/11326",NA,NA,"BFA","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2014/15"
"97","RWA_2014_DHS_v01_M_v02_A_IPUMS",5,"remote","Demographic and Health Survey 2014-15 - IPUMS Subset","Rwanda",2014,2015,"afr","2018-09-19T20:07:24+00:00","2018-09-19T20:07:24+00:00",6330,6724,"National Institute of Statistics of Rwanda, Ministry of Health [Rwanda] and ICF International., Minnesota Population Center",0,1,"survey",7579,"https://catalog.ihsn.org/catalog/7579",NA,NA,"RWA","Completed","https://catalog.ihsn.org/catalog","Demographic and Health Survey [hh/dhs]","Study Type","2014/15"
"98","AGO_2015_DHS_v01_M",5,"remote","Inquérito de Indicadores Múltiplos e de Saúde 2015-16","Angola",2015,2016,"afr","2017-10-10T09:22:17+00:00","2017-10-10T09:22:17+00:00",2595,53891,"Instituto Nacional de Estatística (INE)",280,1,"survey",7170,"https://catalog.ihsn.org/catalog/7170",NA,NA,"AGO","Completed","https://catalog.ihsn.org/catalog","Demographic and Health Survey (Standard) - DHS VII","Study Type","2015/16"
"99","IND_2015_DHS_v01_M_v02_A_IPUMS",5,"remote","[India] National Family Health Survey (NFHS-4) 2015-16 - IPUMS Subset","India",2015,2016,"sar","2018-09-19T20:09:39+00:00","2018-09-19T20:09:39+00:00",6614,10633,"International Institute for Population Sciences (IIPS) and ICF., Minnesota Population Center",0,1,"survey",7616,"https://catalog.ihsn.org/catalog/7616",NA,NA,"IND","Completed","https://catalog.ihsn.org/catalog","Demographic and Health Survey [hh/dhs]","Study Type","2015/16"
"100","TZA_2015_DHS-MIS_v01_M_v01_A_IPUMS",5,"remote","Demographic and Health Survey and Malaria Indicator Survey 2015-16","Tanzania",2015,2016,"afr","2018-09-19T20:07:38+00:00","2018-09-19T20:07:38+00:00",3022,7092,"Ministry of Health, Community Development, Gender, Elderly and Children [Tanzania], Ministry of Health [Zanzibar], National Bureau of Statistics [Tanzania], Office of the Chief Government Statistician, and ICF, Minnesota Population Center",0,1,"survey",7585,"https://catalog.ihsn.org/catalog/7585",NA,NA,"TZA","Completed","https://catalog.ihsn.org/catalog","Demographic and Health Survey [hh/dhs]","Study Type","2015/16"
"101","ZAF_2021_CVACS-S1_v01_M",5,"remote","COVID-19 Vaccine Survey 2021","South Africa",2021,2021,"central","2023-03-07T18:34:28+00:00","2023-03-07T18:34:28+00:00",0,0,"Southern Africa Labour and Development Research Unit",0,1,"survey",11247,"https://catalog.ihsn.org/catalog/11247","https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/894",NA,"ZAF","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"102","ARG_2021_HFPS-W2_v02_M",5,"remote","COVID-19 LAC High Frequency Phone Surveys 2021, Wave 2","Argentina",2021,2022,"central","2022-12-05T19:27:44+00:00","2023-02-06T19:25:36+00:00",317,365,"Gabriel Lara Ibarra, Carolina Mejia-Mantilla, Adriana Camacho, Javier Romero",5,1,"survey",10649,"https://catalog.ihsn.org/catalog/10649","https://microdata.worldbank.org/index.php/catalog/4751",NA,"ARG","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021/22"
"103","BLZ_2021_HFPS-W2_v02_M",5,"remote","COVID-19 LAC High Frequency Phone Surveys 2021, Wave 2","Belize",2021,2022,"central","2022-12-06T01:30:35+00:00","2023-02-06T20:25:05+00:00",364,388,"Gabriel Lara Ibarra, Carolina Mejia-Mantilla, Adriana Camacho, Javier Romero",10,1,"survey",10680,"https://catalog.ihsn.org/catalog/10680","https://microdata.worldbank.org/index.php/catalog/4764",NA,"BLZ","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021/22"
"104","BOL_2021_HFPS-W2_v02_M",5,"remote","COVID-19 LAC High Frequency Phone Surveys 2021, Wave 2","Bolivia",2021,2022,"central","2022-12-05T19:39:37+00:00","2023-02-06T20:20:56+00:00",291,365,"Gabriel Lara Ibarra, Carolina Mejia-Mantilla, Adriana Camacho, Javier Romero",10,1,"survey",10650,"https://catalog.ihsn.org/catalog/10650","https://microdata.worldbank.org/index.php/catalog/4752",NA,"BOL","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021/22"
"105","BRA_2021_HFPS_v02_M",5,"remote","COVID-19 High Frequency Phone Survey 2021","Brazil",2021,2021,"central","2022-06-09T18:23:08+00:00","2022-07-06T12:39:25+00:00",243,39,"Gabriel Lara Ibarra, Anna Luisa Paffhausen, Ricardo Campante Cardoso Vale, Carolina Mejia-Mantilla, Adriana Camacho, Javier Romero",4,1,"survey",10325,"https://catalog.ihsn.org/catalog/10325",NA,NA,"BRA","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"106","BRA_2021_HFPS_v02_M_v01_A_H",5,"remote","COVID-19 High Frequency Phone Surveys 2021 - LAC HFPS Harmonized Dataset","Brazil",2021,2021,"central","2022-12-05T19:27:03+00:00","2022-12-05T19:27:03+00:00",0,0,"Gabriel Lara Ibarra, Anna Luisa Paffhausen, Ricardo Campante Cardoso Vale, Carolina Mejia-Mantilla, Adriana Camacho, Javier Romero",0,1,"survey",10643,"https://catalog.ihsn.org/catalog/10643","https://microdata.worldbank.org/index.php/catalog/4581",NA,"BRA","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"107","CHL_2021_HFPS-W2_v02_M",5,"remote","COVID-19 LAC High Frequency Phone Surveys 2021, Wave 2","Chile",2021,2022,"central","2022-12-06T01:26:03+00:00","2023-02-06T20:21:04+00:00",292,363,"Gabriel Lara Ibarra, Carolina Mejia-Mantilla, Adriana Camacho, Javier Romero",10,1,"survey",10670,"https://catalog.ihsn.org/catalog/10670","https://microdata.worldbank.org/index.php/catalog/4753",NA,"CHL","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021/22"
"108","CHN_2021_CVACC-Q2_v01_M",5,"remote","COVID-19 Vaccination Survey, July 2021","China",2021,2021,"central","2022-12-05T20:02:06+00:00","2022-12-05T20:02:06+00:00",0,0,"UNHCR",0,1,"survey",10655,"https://catalog.ihsn.org/catalog/10655","https://microdata.unhcr.org/index.php/catalog/518",NA,"CHN","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"109","COL_2021_HFPS-W2_v02_M",5,"remote","COVID-19 LAC High Frequency Phone Surveys 2021, Wave 2","Colombia",2021,2022,"central","2022-12-05T21:13:14+00:00","2023-02-06T20:21:10+00:00",292,362,"Gabriel Lara Ibarra, Carolina Mejia-Mantilla, Adriana Camacho, Javier Romero",10,1,"survey",10669,"https://catalog.ihsn.org/catalog/10669","https://microdata.worldbank.org/index.php/catalog/4754",NA,"COL","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021/22"
"110","CRI_2021_HFPS-W2_v02_M",5,"remote","COVID-19 LAC High Frequency Phone Surveys 2021, Wave 2","Costa Rica",2021,2022,"central","2022-12-06T01:29:40+00:00","2023-02-06T20:21:25+00:00",291,369,"Gabriel Lara Ibarra, Carolina Mejia-Mantilla, Adriana Camacho, Javier Romero",10,1,"survey",10671,"https://catalog.ihsn.org/catalog/10671","https://microdata.worldbank.org/index.php/catalog/4755",NA,"CRI","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021/22"
